id,Exited
15455,0.016546965182681964
15456,0.29920623062026536
15457,0.9115652000695121
15458,0.01315241372317707
15459,0.012909619701334077
15460,0.04851859119547762
15461,0.013223276496141058
15462,0.017265993261985274
15463,0.05752033811049122
15464,0.008661679338025934
15465,0.7418970967939917
15466,0.03988020478412843
15467,0.9209501907407087
15468,0.00560520366817637
15469,0.12100289191861861
15470,0.029400687927119192
15471,0.021192173338715686
15472,0.007602064723069552
15473,0.47839070369264364
15474,0.03689114641270089
15475,0.02472372926736345
15476,0.009217904373618586
15477,0.03767775681026649
15478,0.05956867894610309
15479,0.7288728235202575
15480,0.004708485001148005
15481,0.005146661872259377
15482,0.03152756122268553
15483,0.9327608909564974
15484,0.08260431506691694
15485,0.07021121527343178
15486,0.8563469104062181
15487,0.04564506071892061
15488,0.2341688420786601
15489,0.875686134479761
15490,0.13079903799684506
15491,0.7500581881679267
15492,0.04095247399515922
15493,0.028325148618342778
15494,0.036683086880063484
15495,0.8056573072802788
15496,0.02597355084357676
15497,0.008391851118155836
15498,0.28633891870036754
15499,0.05893335586816132
15500,0.016173943943461996
15501,0.03864459643890469
15502,0.02777648198695177
15503,0.07723383011388242
15504,0.0055759594264839195
15505,0.07469299756561008
15506,0.0033756659060932143
15507,0.14799038031724066
15508,0.007825016909783478
15509,0.010043650940347688
15510,0.600953896129262
15511,0.5340505517391719
15512,0.38747282021683177
15513,0.2573775798450357
15514,0.021614789614252873
15515,0.1265473329564989
15516,0.5849783063423595
15517,0.9016128760294714
15518,0.03598399891091832
15519,0.9417464945858294
15520,0.28023904349547
15521,0.18902869728376215
15522,0.04822479047839558
15523,0.04062083687396068
15524,0.02221141638527075
15525,0.034843329260901196
15526,0.006400895999979318
15527,0.11491370574064698
15528,0.8785871188602025
15529,0.7243406533725059
15530,0.833890236725987
15531,0.003816637681503542
15532,0.03743356728498361
15533,0.1712511900236781
15534,0.5460878261262467
15535,0.4695718551370111
15536,0.02759117886502111
15537,0.29142199684910347
15538,0.006090036065687822
15539,0.03607554932588906
15540,0.13699627647965779
15541,0.1479850660404422
15542,0.605360409341941
15543,0.09514767454221143
15544,0.4416994549336071
15545,0.079406309158642
15546,0.4507074559988595
15547,0.0723237971216898
15548,0.013843185494148827
15549,0.019209701972241897
15550,0.27060243821483737
15551,0.1750033267927723
15552,0.004345052176067998
15553,0.013468414679249136
15554,0.033266688899802055
15555,0.17801174067275496
15556,0.024032889073156437
15557,0.03372379717162332
15558,0.04353668313814367
15559,0.07893668374454356
15560,0.016260126854493642
15561,0.004332831406518987
15562,0.023070978359783965
15563,0.009312898800893277
15564,0.05039559024698206
15565,0.11108530656662716
15566,0.5701365624050083
15567,0.8781006677833867
15568,0.029865480484879563
15569,0.020716458366404393
15570,0.022307736949817813
15571,0.0863488534564585
15572,0.026366203940802312
15573,0.004186055785908429
15574,0.18797893661106213
15575,0.014764154138621154
15576,0.9626501164732928
15577,0.8057247713383107
15578,0.009193421738703444
15579,0.31425811908562584
15580,0.6020838900711051
15581,0.009264735544985877
15582,0.00807732542022469
15583,0.8750362500089313
15584,0.013040742268130599
15585,0.042471562181788165
15586,0.15419954487570342
15587,0.005317011068561947
15588,0.010774960745953492
15589,0.009176341138633708
15590,0.0037794165895106823
15591,0.026755321422024445
15592,0.007364380580107608
15593,0.006330721069550281
15594,0.009206747465046954
15595,0.3768190795599019
15596,0.9138479265718206
15597,0.33357668527484063
15598,0.11918879779808693
15599,0.9299996798233053
15600,0.16702582070693764
15601,0.023980965072557408
15602,0.04187993306385954
15603,0.016080801595969578
15604,0.39487584864534364
15605,0.00981633726293245
15606,0.39280171658029595
15607,0.21841686515799721
15608,0.06601625246440206
15609,0.004221769159449601
15610,0.06882141036222737
15611,0.2988761501708725
15612,0.8840012706713964
15613,0.14435226663973164
15614,0.01735409169288397
15615,0.9274556638664077
15616,0.005236044359062723
15617,0.008180490348748699
15618,0.016211301563891906
15619,0.759825189860794
15620,0.48114646527099597
15621,0.4843263845717128
15622,0.9413421805370841
15623,0.07289091924267528
15624,0.8440471633447273
15625,0.7467878872655638
15626,0.018797413136070112
15627,0.9494963866665139
15628,0.025025217244387315
15629,0.018929868462176286
15630,0.020000229784404903
15631,0.27539851996540954
15632,0.06125180718315222
15633,0.013027737026876136
15634,0.10548089935810402
15635,0.04085415741233325
15636,0.20417813489598877
15637,0.06592254669595353
15638,0.38904064232120233
15639,0.0039878991286604135
15640,0.2744805494511944
15641,0.16404047049783238
15642,0.04289901343665956
15643,0.41907868172765644
15644,0.9436835929155063
15645,0.010627169676544281
15646,0.007850524278562266
15647,0.010413365705924145
15648,0.011379651652174147
15649,0.055609671351410234
15650,0.08704813429028346
15651,0.4884182996690943
15652,0.553371364833307
15653,0.8696888339155622
15654,0.9105350200462837
15655,0.15797976195424598
15656,0.4446361272251517
15657,0.023348344675379367
15658,0.014217754771699277
15659,0.026210060145112256
15660,0.11826280564412678
15661,0.003369652972231205
15662,0.25293687787339214
15663,0.7376102228824449
15664,0.006068385045946928
15665,0.21548350419585202
15666,0.7851809904358885
15667,0.004500642154652889
15668,0.819651687946416
15669,0.038175023653559785
15670,0.5871303553241038
15671,0.7820050979974608
15672,0.004011430347647584
15673,0.7462944155599405
15674,0.017046737555264212
15675,0.7299453051687073
15676,0.004770651915045137
15677,0.013905579721685948
15678,0.017188931277502303
15679,0.8061767043319665
15680,0.018709791966024153
15681,0.17499644781427062
15682,0.9072187097669666
15683,0.11046523131354613
15684,0.24738221228939214
15685,0.041761351792859246
15686,0.004526035715747661
15687,0.3351487011854388
15688,0.02087485428172432
15689,0.005136174226419772
15690,0.011223897584705234
15691,0.011696314458134667
15692,0.19719700656373396
15693,0.005197495718509233
15694,0.09186981527017898
15695,0.01701219402211681
15696,0.006170495651377331
15697,0.022619593957574614
15698,0.9309841438851805
15699,0.0042687619967287345
15700,0.009149485813299066
15701,0.008999825797530035
15702,0.21488237180963188
15703,0.06477321881801497
15704,0.024273390314788493
15705,0.7182035819962383
15706,0.10295713734643824
15707,0.15233846512570615
15708,0.07043918126955596
15709,0.08243285542045017
15710,0.0793676895939079
15711,0.21451141165004498
15712,0.0045571143679969854
15713,0.010936198112132907
15714,0.1641273131577285
15715,0.005881868943376039
15716,0.016821133878946997
15717,0.15172039532781442
15718,0.28435934735809293
15719,0.10733479735651669
15720,0.0224679037064012
15721,0.3463157716387778
15722,0.8219087950038889
15723,0.02624549270616964
15724,0.08721628104938971
15725,0.825474264801561
15726,0.479685470488333
15727,0.007506987686440714
15728,0.7212614895210062
15729,0.022386843993223663
15730,0.29465526811063425
15731,0.0321488722648387
15732,0.6826201438134588
15733,0.024281764414504768
15734,0.17846844221968605
15735,0.3548421714481104
15736,0.06374147939370252
15737,0.03763214462254295
15738,0.21131070927612097
15739,0.24918337991159017
15740,0.18069968554476926
15741,0.011545855299907419
15742,0.36675920814114
15743,0.04134466783494254
15744,0.9726249797377065
15745,0.005879544274662098
15746,0.27873760956048277
15747,0.005715075867204889
15748,0.3441418932075457
15749,0.0734389480282621
15750,0.007922210783041521
15751,0.006506424751518903
15752,0.22278865239324427
15753,0.006176358602081492
15754,0.05575030064169519
15755,0.014015064191027908
15756,0.10326090728333664
15757,0.18937159329272937
15758,0.017320474876795555
15759,0.3649584172335154
15760,0.5248676944800394
15761,0.061885685728262786
15762,0.10607905350609899
15763,0.6355148016367539
15764,0.9104735227701773
15765,0.04923347943191946
15766,0.015773852419121423
15767,0.48821632476693294
15768,0.014237924549964653
15769,0.024295437821618627
15770,0.2188577579645177
15771,0.004513216582717062
15772,0.6708353641254117
15773,0.6023834381634986
15774,0.5198544259454679
15775,0.013838977854137645
15776,0.0574865699067621
15777,0.0781062125576831
15778,0.17236478950947134
15779,0.016424381011305788
15780,0.6569205135110033
15781,0.1848954952685437
15782,0.017264391734343125
15783,0.03930855867679933
15784,0.16843375716609343
15785,0.635178420155589
15786,0.09614970333280512
15787,0.03050973872427614
15788,0.36596963591784337
15789,0.01078904649256297
15790,0.6732653678273702
15791,0.025908700761146507
15792,0.009122103971581603
15793,0.18239542571697634
15794,0.2975668555317622
15795,0.05695861924139867
15796,0.018285629288833052
15797,0.05221610763367358
15798,0.03544051335969664
15799,0.05152498752126889
15800,0.7425815690522429
15801,0.01137170754791993
15802,0.07065154268305136
15803,0.05257307892465641
15804,0.006869738345867742
15805,0.007808210853534019
15806,0.08088242504400896
15807,0.011900766556326018
15808,0.6497370212554021
15809,0.12546975614333053
15810,0.9771242436161904
15811,0.1634553860325222
15812,0.14036005260751433
15813,0.016552497804949395
15814,0.020061989524171698
15815,0.08113353738814483
15816,0.12584465320553193
15817,0.5674688609232595
15818,0.012188696234657124
15819,0.06314454880001782
15820,0.05234619350028858
15821,0.3253628378215228
15822,0.01040984111623074
15823,0.19571269247192444
15824,0.03055229160517053
15825,0.11999982740961236
15826,0.3457503949243063
15827,0.09641374280263229
15828,0.0812981488212368
15829,0.09683172745267953
15830,0.1354579519043505
15831,0.06155690810022229
15832,0.06204847354924791
15833,0.851831317132763
15834,0.01981799635659346
15835,0.4669724489984736
15836,0.1362725749944536
15837,0.22420610161985188
15838,0.014737336652467068
15839,0.06383810646850646
15840,0.32777428385544893
15841,0.02213121046945075
15842,0.027787222549935434
15843,0.009541631218335286
15844,0.7398247218467806
15845,0.08042594428708866
15846,0.11501345224250922
15847,0.8356039165325361
15848,0.4638831375151067
15849,0.862301657841495
15850,0.013334025083218588
15851,0.1438319018227457
15852,0.009953026975554058
15853,0.460599827480315
15854,0.23600616695086454
15855,0.06010655577335462
15856,0.004397494063171945
15857,0.06371162695926152
15858,0.2036826463838507
15859,0.021775704786359897
15860,0.39194186892291083
15861,0.8128091474610983
15862,0.1722319855484468
15863,0.009444212588019342
15864,0.3034756399733966
15865,0.006386120427108792
15866,0.9738699572418814
15867,0.005341025375657445
15868,0.8918430158300297
15869,0.013615905178512739
15870,0.5324458681913243
15871,0.05159924751327907
15872,0.8884105904724067
15873,0.6805961947793868
15874,0.24878790397953077
15875,0.01038382360239099
15876,0.04319227099135953
15877,0.037038193269318107
15878,0.02027121886683461
15879,0.12633708051499604
15880,0.02056255804832792
15881,0.006475103954885411
15882,0.8800311169585509
15883,0.8046391353117995
15884,0.015294013339375783
15885,0.026169691601149406
15886,0.8291507896648311
15887,0.02859856302767997
15888,0.17710178802586984
15889,0.16471737704769407
15890,0.03761667080646663
15891,0.020267252403557423
15892,0.03810822608687616
15893,0.0281399510301589
15894,0.06783344795062804
15895,0.024407636809982286
15896,0.012184014371633205
15897,0.03922632993793598
15898,0.004366079600147898
15899,0.19944073019914532
15900,0.9201325932779468
15901,0.24822847290045807
15902,0.016323043798261393
15903,0.06247833220086834
15904,0.02365994339282323
15905,0.23713639744017312
15906,0.012272992139160985
15907,0.014391563156787026
15908,0.009684983642773546
15909,0.024414567772795125
15910,0.013072472686879619
15911,0.025145553052363535
15912,0.725690467398204
15913,0.07019173031180008
15914,0.039017831725582035
15915,0.024425315404897906
15916,0.4780354735868648
15917,0.050029376284306926
15918,0.694524780584518
15919,0.02165942147944703
15920,0.014834005342742446
15921,0.10702124036463603
15922,0.013106598115719667
15923,0.023709018521397916
15924,0.005523893209517319
15925,0.024157928765256756
15926,0.8350296114831415
15927,0.07370559864315579
15928,0.08903033573019276
15929,0.9280552626666027
15930,0.06814788607254003
15931,0.09783665306352508
15932,0.003962179343327821
15933,0.8920420613106849
15934,0.017891705071826917
15935,0.08626043375598597
15936,0.31002618801843324
15937,0.33254874602367257
15938,0.04389833196108874
15939,0.01774103493507714
15940,0.044895067718548065
15941,0.09117507605163011
15942,0.014916400950344952
15943,0.015462715389271898
15944,0.004004817496927848
15945,0.02614693679006149
15946,0.19980866210499265
15947,0.092191166069693
15948,0.5382288446765189
15949,0.08809212915748973
15950,0.11320670641950546
15951,0.027879413962287068
15952,0.43477483243308696
15953,0.2088583617152623
15954,0.3069969946638398
15955,0.21842812207304868
15956,0.7269892112972246
15957,0.17425716681895523
15958,0.03479599212594338
15959,0.09661167618078222
15960,0.020931560672518557
15961,0.15052663110370576
15962,0.08641766745872541
15963,0.14244946479375187
15964,0.03723087035629204
15965,0.35180353524587793
15966,0.005038855419563867
15967,0.4020615960403542
15968,0.01939702138640808
15969,0.008995209284022795
15970,0.024876507637907407
15971,0.04689021351363503
15972,0.3767503488278264
15973,0.08905725151597138
15974,0.933033913745571
15975,0.0924323419027141
15976,0.06439824409499074
15977,0.025914653237715687
15978,0.17369060718248253
15979,0.010762297675459024
15980,0.028446991928048063
15981,0.20280461230537136
15982,0.11063201444586675
15983,0.07702901811598992
15984,0.26711406230283946
15985,0.006208281468486124
15986,0.020637446170387878
15987,0.023420661883418962
15988,0.22217164506321205
15989,0.8914159519319353
15990,0.03644797853173377
15991,0.08100840216223987
15992,0.024036134335830617
15993,0.8330911905823497
15994,0.010828301103403262
15995,0.24257813978728027
15996,0.16348813024118075
15997,0.9314893586666595
15998,0.08038397598467288
15999,0.038890463739038796
16000,0.9670597789833156
16001,0.22214169022805957
16002,0.18601195007800364
16003,0.7648736447153633
16004,0.6490235357617461
16005,0.20659680299158442
16006,0.8727779015254933
16007,0.0639887683838707
16008,0.5599712124689898
16009,0.019052781308500036
16010,0.47497489650522184
16011,0.033708223891367545
16012,0.3800852248474849
16013,0.03567310657203307
16014,0.5133860992448597
16015,0.02125186290743952
16016,0.0051784373192460065
16017,0.008847658908984174
16018,0.05860164566459395
16019,0.02552878692856851
16020,0.8027425664298647
16021,0.7621145278268152
16022,0.7627468062550328
16023,0.1168571407364272
16024,0.589701832206144
16025,0.017694541642568312
16026,0.016130030750835408
16027,0.022788160978047714
16028,0.01330360095508959
16029,0.010585956334682758
16030,0.08627256338322635
16031,0.4374956605610615
16032,0.01027157410850746
16033,0.02319976417724301
16034,0.011618257974744488
16035,0.010106755642088723
16036,0.018243311547911128
16037,0.9293057183290191
16038,0.058837818387146044
16039,0.09347235917811444
16040,0.6688888809832945
16041,0.019379279383412506
16042,0.007638363015805046
16043,0.4936142273997017
16044,0.5183341688073009
16045,0.44658514645076464
16046,0.023586078993309317
16047,0.006348934019133076
16048,0.024770988414484902
16049,0.12735736723784546
16050,0.004174862983091853
16051,0.2112646624972734
16052,0.019228913683853537
16053,0.014613418000391414
16054,0.8252047699997214
16055,0.006165733936831499
16056,0.354300257388239
16057,0.005171686804017239
16058,0.009878509596006677
16059,0.6356250990911204
16060,0.06310630221998563
16061,0.12771162984865145
16062,0.03252557962422175
16063,0.0115828053892488
16064,0.00627910286057155
16065,0.21030601542967453
16066,0.9626632097915409
16067,0.9791355874037283
16068,0.0377859729668286
16069,0.011102967559296508
16070,0.24276001505440736
16071,0.033133730321763366
16072,0.036338341637464196
16073,0.7506385347477562
16074,0.10001995807649816
16075,0.567659613980345
16076,0.012355134810947166
16077,0.1786236800208745
16078,0.18974684466857006
16079,0.06468405288712087
16080,0.016239009473259992
16081,0.019972989996881074
16082,0.04602374009523147
16083,0.8003896983185009
16084,0.004252321019471545
16085,0.07710934835105003
16086,0.7804270955847704
16087,0.6453876332530304
16088,0.5134928694362646
16089,0.10216466770052217
16090,0.2075127776585712
16091,0.35751588204391693
16092,0.7179265413260759
16093,0.04267802093357639
16094,0.6054978682113608
16095,0.3448616893182704
16096,0.18616547314002152
16097,0.04521500063475009
16098,0.018245509514231775
16099,0.03642795316377942
16100,0.017147743181236394
16101,0.025269157412942226
16102,0.05753147117453046
16103,0.08088624962766897
16104,0.11546358957690049
16105,0.5582340244746018
16106,0.02344987881813189
16107,0.004595102913280826
16108,0.010655401361530831
16109,0.017964295472933666
16110,0.32052506715311757
16111,0.011291780298695321
16112,0.00996619537769229
16113,0.010654342737086013
16114,0.011932639527761375
16115,0.050241308117936694
16116,0.22771634939115637
16117,0.012167053414071885
16118,0.5239105356350963
16119,0.048039747227988816
16120,0.010250808156293511
16121,0.015552914435230245
16122,0.012629335950729917
16123,0.0182156756089631
16124,0.4434359271961255
16125,0.06587183950074398
16126,0.12161873815429207
16127,0.11723710962451082
16128,0.4044680897267514
16129,0.0760480292330732
16130,0.384496330920578
16131,0.20560037780786625
16132,0.018003494496678908
16133,0.024637391776728284
16134,0.05198714936719151
16135,0.056226997706659135
16136,0.019470794592344024
16137,0.009044662015881217
16138,0.015985234424462237
16139,0.25133602159062635
16140,0.02368901206210029
16141,0.012850172607179229
16142,0.6740417463539353
16143,0.26077130023610506
16144,0.13585280995285207
16145,0.2020969672116574
16146,0.6297645157787002
16147,0.006222487860227761
16148,0.7097861499046622
16149,0.019814923602255948
16150,0.04487577067706571
16151,0.32473883656459995
16152,0.1983643998966754
16153,0.03533732424693748
16154,0.4437140715419994
16155,0.3168444411041228
16156,0.031127371190481815
16157,0.011803554207537066
16158,0.9037089034734838
16159,0.06573050280060858
16160,0.030087300640162202
16161,0.8596701778056558
16162,0.026743807485748897
16163,0.43965418441350634
16164,0.0259380733389321
16165,0.5196391454330409
16166,0.17200314544493828
